Time(seconds),Bus Name,Signal Name,Data
8.937175000,Async 5,Digital 5,49
8.937262000,Async 5,Digital 5,45
8.937348000,Async 5,Digital 5,45
8.937435000,Async 5,Digital 5,45
8.937522000,Async 5,Digital 5,2D
8.937609000,Async 5,Digital 5,31
8.937696000,Async 5,Digital 5,31
8.937783000,Async 5,Digital 5,30
8.937869000,Async 5,Digital 5,37
8.937956000,Async 5,Digital 5,33
8.938043000,Async 5,Digital 5,2D
8.938130000,Async 5,Digital 5,32
8.938217000,Async 5,Digital 5,30
8.938303000,Async 5,Digital 5,36
8.938390000,Async 5,Digital 5,30
8.938477000,Async 5,Digital 5,31
8.938505000,Async 5,Digital 6,04
8.938626000,Async 5,Digital 6,13
8.938713000,Async 5,Digital 6,05
8.938800000,Async 5,Digital 6,01
8.938886000,Async 5,Digital 6,48
8.938973000,Async 5,Digital 6,00
8.939060000,Async 5,Digital 6,01
8.939147000,Async 5,Digital 6,00
8.994884000,Async 5,Digital 6,02
8.994971000,Async 5,Digital 6,48
8.995058000,Async 5,Digital 6,20
8.995145000,Async 5,Digital 6,09
8.995231000,Async 5,Digital 6,00
8.995318000,Async 5,Digital 6,05
8.995405000,Async 5,Digital 6,00
8.995491000,Async 5,Digital 6,04
8.995578000,Async 5,Digital 6,00
8.995665000,Async 5,Digital 6,04
8.995752000,Async 5,Digital 6,24
8.995838000,Async 5,Digital 6,00
8.995925000,Async 5,Digital 6,24
8.996012000,Async 5,Digital 6,00
8.996523000,Async 5,Digital 5,02
8.996610000,Async 5,Digital 5,48
8.996697000,Async 5,Digital 5,00
8.996783000,Async 5,Digital 5,0A
8.996870000,Async 5,Digital 5,00
8.996957000,Async 5,Digital 5,06
8.997044000,Async 5,Digital 5,00
8.997131000,Async 5,Digital 5,04
8.997217000,Async 5,Digital 5,00
8.997304000,Async 5,Digital 5,05
8.997391000,Async 5,Digital 5,01
8.997478000,Async 5,Digital 5,24
8.997564000,Async 5,Digital 5,00
8.997651000,Async 5,Digital 5,03
8.997738000,Async 5,Digital 5,28
8.997763000,Async 5,Digital 6,04
8.997902000,Async 5,Digital 6,13
8.997989000,Async 5,Digital 6,05
8.998075000,Async 5,Digital 6,01
8.998162000,Async 5,Digital 6,48
8.998249000,Async 5,Digital 6,00
8.998336000,Async 5,Digital 6,01
8.998422000,Async 5,Digital 6,00
9.054906000,Async 5,Digital 6,02
9.054993000,Async 5,Digital 6,48
9.055079000,Async 5,Digital 6,20
9.055166000,Async 5,Digital 6,09
9.055253000,Async 5,Digital 6,00
9.055339000,Async 5,Digital 6,05
9.055426000,Async 5,Digital 6,00
9.055513000,Async 5,Digital 6,04
9.055599000,Async 5,Digital 6,00
9.055686000,Async 5,Digital 6,04
9.055773000,Async 5,Digital 6,26
9.055860000,Async 5,Digital 6,00
9.055946000,Async 5,Digital 6,26
9.056033000,Async 5,Digital 6,00
9.056565000,Async 5,Digital 5,02
9.056652000,Async 5,Digital 5,48
9.056739000,Async 5,Digital 5,00
9.056826000,Async 5,Digital 5,0A
9.056912000,Async 5,Digital 5,00
9.056999000,Async 5,Digital 5,06
9.057086000,Async 5,Digital 5,00
9.057173000,Async 5,Digital 5,04
9.057260000,Async 5,Digital 5,00
9.057347000,Async 5,Digital 5,05
9.057433000,Async 5,Digital 5,01
9.057520000,Async 5,Digital 5,26
9.057607000,Async 5,Digital 5,00
9.057694000,Async 5,Digital 5,03
9.057781000,Async 5,Digital 5,28
9.057811000,Async 5,Digital 6,04
9.057932000,Async 5,Digital 6,13
9.058019000,Async 5,Digital 6,05
9.058105000,Async 5,Digital 6,01
9.058192000,Async 5,Digital 6,48
9.058279000,Async 5,Digital 6,00
9.058366000,Async 5,Digital 6,01
9.058452000,Async 5,Digital 6,00
9.144929000,Async 5,Digital 6,02
9.145016000,Async 5,Digital 6,48
9.145103000,Async 5,Digital 6,20
9.145189000,Async 5,Digital 6,09
9.145276000,Async 5,Digital 6,00
9.145363000,Async 5,Digital 6,05
9.145449000,Async 5,Digital 6,00
9.145536000,Async 5,Digital 6,04
9.145623000,Async 5,Digital 6,00
9.145710000,Async 5,Digital 6,04
9.145796000,Async 5,Digital 6,28
9.145883000,Async 5,Digital 6,00
9.145970000,Async 5,Digital 6,29
9.146056000,Async 5,Digital 6,00
9.146596000,Async 5,Digital 5,02
9.146683000,Async 5,Digital 5,48
9.146769000,Async 5,Digital 5,00
9.146856000,Async 5,Digital 5,0E
9.146943000,Async 5,Digital 5,00
9.147030000,Async 5,Digital 5,0A
9.147117000,Async 5,Digital 5,00
9.147203000,Async 5,Digital 5,04
9.147290000,Async 5,Digital 5,00
9.147377000,Async 5,Digital 5,05
9.147464000,Async 5,Digital 5,01
9.147550000,Async 5,Digital 5,28
9.147637000,Async 5,Digital 5,00
9.147724000,Async 5,Digital 5,02
9.147811000,Async 5,Digital 5,29
9.147897000,Async 5,Digital 5,29
9.147984000,Async 5,Digital 5,00
9.148071000,Async 5,Digital 5,03
9.148158000,Async 5,Digital 5,28
9.148190000,Async 5,Digital 6,04
9.148328000,Async 5,Digital 6,13
9.148415000,Async 5,Digital 6,05
9.148502000,Async 5,Digital 6,01
9.148588000,Async 5,Digital 6,48
9.148675000,Async 5,Digital 6,00
9.148762000,Async 5,Digital 6,01
9.148849000,Async 5,Digital 6,00
9.204942000,Async 5,Digital 6,02
9.205029000,Async 5,Digital 6,48
9.205115000,Async 5,Digital 6,20
9.205202000,Async 5,Digital 6,09
9.205289000,Async 5,Digital 6,00
9.205375000,Async 5,Digital 6,05
9.205462000,Async 5,Digital 6,00
9.205549000,Async 5,Digital 6,04
9.205636000,Async 5,Digital 6,00
9.205722000,Async 5,Digital 6,04
9.205809000,Async 5,Digital 6,2B
9.205896000,Async 5,Digital 6,00
9.205982000,Async 5,Digital 6,2B
9.206069000,Async 5,Digital 6,00
9.206584000,Async 5,Digital 5,02
9.206671000,Async 5,Digital 5,48
9.206758000,Async 5,Digital 5,00
9.206845000,Async 5,Digital 5,0A
9.206932000,Async 5,Digital 5,00
9.207019000,Async 5,Digital 5,06
9.207106000,Async 5,Digital 5,00
9.207192000,Async 5,Digital 5,04
9.207279000,Async 5,Digital 5,00
9.207366000,Async 5,Digital 5,05
9.207453000,Async 5,Digital 5,01
9.207540000,Async 5,Digital 5,2B
9.207627000,Async 5,Digital 5,00
9.207713000,Async 5,Digital 5,03
9.207800000,Async 5,Digital 5,28
9.207829000,Async 5,Digital 6,04
9.207951000,Async 5,Digital 6,13
9.208037000,Async 5,Digital 6,05
9.208124000,Async 5,Digital 6,01
9.208211000,Async 5,Digital 6,48
9.208298000,Async 5,Digital 6,00
9.208384000,Async 5,Digital 6,01
9.208471000,Async 5,Digital 6,00
9.264955000,Async 5,Digital 6,02
9.265041000,Async 5,Digital 6,48
9.265128000,Async 5,Digital 6,20
9.265215000,Async 5,Digital 6,09
9.265301000,Async 5,Digital 6,00
9.265388000,Async 5,Digital 6,05
9.265475000,Async 5,Digital 6,00
9.265562000,Async 5,Digital 6,04
9.265648000,Async 5,Digital 6,00
9.265735000,Async 5,Digital 6,04
9.265822000,Async 5,Digital 6,2D
9.265908000,Async 5,Digital 6,00
9.265995000,Async 5,Digital 6,2D
9.266082000,Async 5,Digital 6,00
9.266616000,Async 5,Digital 5,02
9.266703000,Async 5,Digital 5,48
9.266790000,Async 5,Digital 5,00
9.266877000,Async 5,Digital 5,0A
9.266964000,Async 5,Digital 5,00
9.267050000,Async 5,Digital 5,06
9.267137000,Async 5,Digital 5,00
9.267224000,Async 5,Digital 5,04
9.267311000,Async 5,Digital 5,00
9.267398000,Async 5,Digital 5,05
9.267485000,Async 5,Digital 5,01
9.267571000,Async 5,Digital 5,2D
9.267658000,Async 5,Digital 5,00
9.267745000,Async 5,Digital 5,02
9.267832000,Async 5,Digital 5,29
9.267859000,Async 5,Digital 6,04
9.267981000,Async 5,Digital 6,13
9.268068000,Async 5,Digital 6,05
9.268154000,Async 5,Digital 6,01
9.268241000,Async 5,Digital 6,48
9.268328000,Async 5,Digital 6,00
9.268414000,Async 5,Digital 6,01
9.268501000,Async 5,Digital 6,00
9.324959000,Async 5,Digital 6,02
9.325045000,Async 5,Digital 6,48
9.325132000,Async 5,Digital 6,20
9.325219000,Async 5,Digital 6,07
9.325306000,Async 5,Digital 6,00
9.325392000,Async 5,Digital 6,03
9.325479000,Async 5,Digital 6,00
9.325566000,Async 5,Digital 6,04
9.325652000,Async 5,Digital 6,00
9.325739000,Async 5,Digital 6,0A
9.325826000,Async 5,Digital 6,28
9.325912000,Async 5,Digital 6,00
9.326421000,Async 5,Digital 5,02
9.326508000,Async 5,Digital 5,48
9.326595000,Async 5,Digital 5,00
9.326682000,Async 5,Digital 5,05
9.326769000,Async 5,Digital 5,00
9.326856000,Async 5,Digital 5,01
9.326943000,Async 5,Digital 5,00
9.327029000,Async 5,Digital 5,04
9.327116000,Async 5,Digital 5,00
9.327203000,Async 5,Digital 5,0B
9.327230000,Async 5,Digital 6,04
9.327352000,Async 5,Digital 6,13
9.327439000,Async 5,Digital 6,05
9.327525000,Async 5,Digital 6,01
9.327612000,Async 5,Digital 6,48
9.327699000,Async 5,Digital 6,00
9.327785000,Async 5,Digital 6,01
9.327872000,Async 5,Digital 6,00
9.384971000,Async 5,Digital 6,02
9.385058000,Async 5,Digital 6,48
9.385145000,Async 5,Digital 6,20
9.385232000,Async 5,Digital 6,07
9.385318000,Async 5,Digital 6,00
9.385405000,Async 5,Digital 6,03
9.385492000,Async 5,Digital 6,00
9.385578000,Async 5,Digital 6,04
9.385665000,Async 5,Digital 6,00
9.385752000,Async 5,Digital 6,0A
9.385838000,Async 5,Digital 6,2D
9.385925000,Async 5,Digital 6,00
9.386457000,Async 5,Digital 5,02
9.386544000,Async 5,Digital 5,48
9.386631000,Async 5,Digital 5,00
9.386718000,Async 5,Digital 5,05
9.386804000,Async 5,Digital 5,00
9.386891000,Async 5,Digital 5,01
9.386978000,Async 5,Digital 5,00
9.387065000,Async 5,Digital 5,04
9.387151000,Async 5,Digital 5,00
9.387238000,Async 5,Digital 5,0B
9.387269000,Async 5,Digital 6,04
9.387425000,Async 5,Digital 6,13
9.387512000,Async 5,Digital 6,05
9.387599000,Async 5,Digital 6,01
9.387685000,Async 5,Digital 6,48
9.387772000,Async 5,Digital 6,00
9.387859000,Async 5,Digital 6,01
9.387946000,Async 5,Digital 6,00
9.444949000,Async 5,Digital 6,04
9.445036000,Async 5,Digital 6,13
9.445123000,Async 5,Digital 6,05
9.445210000,Async 5,Digital 6,01
9.445296000,Async 5,Digital 6,48
9.445383000,Async 5,Digital 6,00
9.445470000,Async 5,Digital 6,01
9.445556000,Async 5,Digital 6,00
11.065414000,Async 5,Digital 6,02
11.065501000,Async 5,Digital 6,48
11.065588000,Async 5,Digital 6,20
11.065674000,Async 5,Digital 6,0B
11.065761000,Async 5,Digital 6,00
11.065848000,Async 5,Digital 6,07
11.065934000,Async 5,Digital 6,00
11.066021000,Async 5,Digital 6,04
11.066108000,Async 5,Digital 6,00
11.066194000,Async 5,Digital 6,08
11.066281000,Async 5,Digital 6,01
11.066368000,Async 5,Digital 6,00
11.066455000,Async 5,Digital 6,05
11.066541000,Async 5,Digital 6,00
11.066628000,Async 5,Digital 6,00
11.066715000,Async 5,Digital 6,2A
11.066958000,Async 5,Digital 5,02
11.067046000,Async 5,Digital 5,48
11.067133000,Async 5,Digital 5,00
11.067219000,Async 5,Digital 5,14
11.067306000,Async 5,Digital 5,00
11.067393000,Async 5,Digital 5,10
11.067480000,Async 5,Digital 5,00
11.067567000,Async 5,Digital 5,04
11.067654000,Async 5,Digital 5,00
11.067741000,Async 5,Digital 5,09
11.067828000,Async 5,Digital 5,0E
11.067914000,Async 5,Digital 5,03
11.068001000,Async 5,Digital 5,00
11.068088000,Async 5,Digital 5,49
11.068175000,Async 5,Digital 5,50
11.068262000,Async 5,Digital 5,4F
11.068349000,Async 5,Digital 5,53
11.068436000,Async 5,Digital 5,30
11.068523000,Async 5,Digital 5,31
11.068609000,Async 5,Digital 5,38
11.068696000,Async 5,Digital 5,38
11.068783000,Async 5,Digital 5,33
11.068870000,Async 5,Digital 5,36
11.068957000,Async 5,Digital 5,33
11.069044000,Async 5,Digital 5,34
11.125375000,Async 5,Digital 6,04
11.125461000,Async 5,Digital 6,13
11.125548000,Async 5,Digital 6,05
11.125635000,Async 5,Digital 6,01
11.125722000,Async 5,Digital 6,48
11.125808000,Async 5,Digital 6,00
11.125895000,Async 5,Digital 6,01
11.125982000,Async 5,Digital 6,00
12.126124000,Async 5,Digital 6,04
12.126211000,Async 5,Digital 6,07
12.126298000,Async 5,Digital 6,FF
12.126384000,Async 5,Digital 6,04
12.126471000,Async 5,Digital 6,00
12.126558000,Async 5,Digital 6,14
12.126645000,Async 5,Digital 6,03
12.126731000,Async 5,Digital 6,BE
12.126818000,Async 5,Digital 6,99
12.126905000,Async 5,Digital 6,76
12.126991000,Async 5,Digital 6,00
12.127078000,Async 5,Digital 6,00
12.127165000,Async 5,Digital 6,00
12.127252000,Async 5,Digital 6,00
12.127338000,Async 5,Digital 6,00
12.127425000,Async 5,Digital 6,00
12.127512000,Async 5,Digital 6,00
12.127598000,Async 5,Digital 6,00
12.127685000,Async 5,Digital 6,00
12.127772000,Async 5,Digital 6,00
12.127859000,Async 5,Digital 6,00
12.127945000,Async 5,Digital 6,00
12.128032000,Async 5,Digital 6,00
12.128119000,Async 5,Digital 6,00
12.128205000,Async 5,Digital 6,00
12.128292000,Async 5,Digital 6,00
12.128379000,Async 5,Digital 6,00
12.128466000,Async 5,Digital 6,00
12.128552000,Async 5,Digital 6,00
12.128639000,Async 5,Digital 6,00
12.128726000,Async 5,Digital 6,00
12.128812000,Async 5,Digital 6,00
12.128899000,Async 5,Digital 6,00
12.128986000,Async 5,Digital 6,00
12.129073000,Async 5,Digital 6,00
12.129159000,Async 5,Digital 6,00
12.129246000,Async 5,Digital 6,00
12.129333000,Async 5,Digital 6,00
12.129419000,Async 5,Digital 6,00
12.129506000,Async 5,Digital 6,00
12.129593000,Async 5,Digital 6,00
12.129679000,Async 5,Digital 6,00
12.129766000,Async 5,Digital 6,00
12.129853000,Async 5,Digital 6,00
12.129940000,Async 5,Digital 6,00
12.130026000,Async 5,Digital 6,00
12.130113000,Async 5,Digital 6,00
12.130200000,Async 5,Digital 6,00
12.130286000,Async 5,Digital 6,00
12.130373000,Async 5,Digital 6,00
12.130460000,Async 5,Digital 6,00
12.130547000,Async 5,Digital 6,00
12.130633000,Async 5,Digital 6,00
12.130720000,Async 5,Digital 6,00
12.130807000,Async 5,Digital 6,00
12.130893000,Async 5,Digital 6,00
12.130980000,Async 5,Digital 6,00
12.131067000,Async 5,Digital 6,00
12.131154000,Async 5,Digital 6,00
12.131240000,Async 5,Digital 6,00
12.131327000,Async 5,Digital 6,00
12.131414000,Async 5,Digital 6,00
12.131500000,Async 5,Digital 6,00
12.131587000,Async 5,Digital 6,00
12.131674000,Async 5,Digital 6,00
12.131761000,Async 5,Digital 6,00
12.131847000,Async 5,Digital 6,00
12.131934000,Async 5,Digital 6,00
12.132021000,Async 5,Digital 6,00
12.132107000,Async 5,Digital 6,00
12.132194000,Async 5,Digital 6,00
12.132281000,Async 5,Digital 6,00
12.132368000,Async 5,Digital 6,00
12.132454000,Async 5,Digital 6,00
12.132541000,Async 5,Digital 6,00
12.132628000,Async 5,Digital 6,00
12.132714000,Async 5,Digital 6,00
12.132801000,Async 5,Digital 6,00
12.132888000,Async 5,Digital 6,00
12.132974000,Async 5,Digital 6,00
12.133061000,Async 5,Digital 6,00
12.133148000,Async 5,Digital 6,00
12.133235000,Async 5,Digital 6,00
12.133321000,Async 5,Digital 6,00
12.133408000,Async 5,Digital 6,00
12.133495000,Async 5,Digital 6,00
12.133581000,Async 5,Digital 6,00
12.133668000,Async 5,Digital 6,00
12.133755000,Async 5,Digital 6,00
12.133842000,Async 5,Digital 6,00
12.133928000,Async 5,Digital 6,00
12.134015000,Async 5,Digital 6,00
12.134102000,Async 5,Digital 6,00
12.134188000,Async 5,Digital 6,00
12.134275000,Async 5,Digital 6,00
12.134362000,Async 5,Digital 6,00
12.134449000,Async 5,Digital 6,00
12.134535000,Async 5,Digital 6,00
12.134622000,Async 5,Digital 6,00
12.134709000,Async 5,Digital 6,00
12.134795000,Async 5,Digital 6,00
12.134882000,Async 5,Digital 6,00
12.134969000,Async 5,Digital 6,00
12.135056000,Async 5,Digital 6,00
12.135142000,Async 5,Digital 6,00
12.135229000,Async 5,Digital 6,00
12.135316000,Async 5,Digital 6,00
12.135402000,Async 5,Digital 6,00
12.135489000,Async 5,Digital 6,00
12.135576000,Async 5,Digital 6,00
12.135663000,Async 5,Digital 6,00
12.135749000,Async 5,Digital 6,00
12.135836000,Async 5,Digital 6,00
12.135923000,Async 5,Digital 6,00
12.136009000,Async 5,Digital 6,00
12.136096000,Async 5,Digital 6,00
12.136183000,Async 5,Digital 6,00
12.136270000,Async 5,Digital 6,00
12.136356000,Async 5,Digital 6,00
12.136443000,Async 5,Digital 6,00
12.136530000,Async 5,Digital 6,00
12.136616000,Async 5,Digital 6,00
12.136703000,Async 5,Digital 6,00
12.136790000,Async 5,Digital 6,00
12.136876000,Async 5,Digital 6,00
12.136963000,Async 5,Digital 6,00
12.137050000,Async 5,Digital 6,00
12.137137000,Async 5,Digital 6,00
12.137223000,Async 5,Digital 6,00
12.137310000,Async 5,Digital 6,00
12.137397000,Async 5,Digital 6,00
12.137483000,Async 5,Digital 6,00
12.137570000,Async 5,Digital 6,00
12.137657000,Async 5,Digital 6,00
12.137744000,Async 5,Digital 6,00
12.137830000,Async 5,Digital 6,00
12.137917000,Async 5,Digital 6,00
12.138004000,Async 5,Digital 6,00
12.138090000,Async 5,Digital 6,00
12.138177000,Async 5,Digital 6,00
12.138264000,Async 5,Digital 6,00
12.138351000,Async 5,Digital 6,00
12.138437000,Async 5,Digital 6,00
12.138524000,Async 5,Digital 6,00
12.138611000,Async 5,Digital 6,00
12.138697000,Async 5,Digital 6,00
12.138784000,Async 5,Digital 6,00
12.138871000,Async 5,Digital 6,00
12.138958000,Async 5,Digital 6,00
12.139044000,Async 5,Digital 6,00
12.139131000,Async 5,Digital 6,00
12.139218000,Async 5,Digital 6,00
12.139304000,Async 5,Digital 6,00
12.139391000,Async 5,Digital 6,00
12.139478000,Async 5,Digital 6,00
12.139565000,Async 5,Digital 6,00
12.139651000,Async 5,Digital 6,00
12.139738000,Async 5,Digital 6,00
12.139825000,Async 5,Digital 6,00
12.139911000,Async 5,Digital 6,00
12.139998000,Async 5,Digital 6,00
12.140085000,Async 5,Digital 6,00
12.140171000,Async 5,Digital 6,00
12.140258000,Async 5,Digital 6,00
12.140345000,Async 5,Digital 6,00
12.140432000,Async 5,Digital 6,00
12.140518000,Async 5,Digital 6,00
12.140605000,Async 5,Digital 6,00
12.140692000,Async 5,Digital 6,00
12.140778000,Async 5,Digital 6,00
12.140865000,Async 5,Digital 6,00
12.140952000,Async 5,Digital 6,00
12.141039000,Async 5,Digital 6,00
12.141125000,Async 5,Digital 6,00
12.141212000,Async 5,Digital 6,00
12.141299000,Async 5,Digital 6,00
12.141385000,Async 5,Digital 6,00
12.141472000,Async 5,Digital 6,00
12.141559000,Async 5,Digital 6,00
12.141646000,Async 5,Digital 6,00
12.141732000,Async 5,Digital 6,00
12.141819000,Async 5,Digital 6,00
12.141906000,Async 5,Digital 6,00
12.141992000,Async 5,Digital 6,00
12.142079000,Async 5,Digital 6,00
12.142166000,Async 5,Digital 6,00
12.142253000,Async 5,Digital 6,00
12.142339000,Async 5,Digital 6,00
12.142426000,Async 5,Digital 6,00
12.142513000,Async 5,Digital 6,00
12.142599000,Async 5,Digital 6,00
12.142686000,Async 5,Digital 6,00
12.142773000,Async 5,Digital 6,00
12.142860000,Async 5,Digital 6,00
12.142946000,Async 5,Digital 6,00
12.143033000,Async 5,Digital 6,00
12.143120000,Async 5,Digital 6,00
12.143206000,Async 5,Digital 6,00
12.143293000,Async 5,Digital 6,00
12.143380000,Async 5,Digital 6,00
12.143467000,Async 5,Digital 6,00
12.143553000,Async 5,Digital 6,00
12.143640000,Async 5,Digital 6,00
12.143727000,Async 5,Digital 6,00
12.143813000,Async 5,Digital 6,00
12.143900000,Async 5,Digital 6,00
12.143987000,Async 5,Digital 6,00
12.144074000,Async 5,Digital 6,00
12.144160000,Async 5,Digital 6,00
12.144247000,Async 5,Digital 6,00
12.144334000,Async 5,Digital 6,00
12.144420000,Async 5,Digital 6,00
12.144507000,Async 5,Digital 6,00
12.144594000,Async 5,Digital 6,00
12.144680000,Async 5,Digital 6,00
12.144767000,Async 5,Digital 6,00
12.144854000,Async 5,Digital 6,00
12.144941000,Async 5,Digital 6,00
12.145027000,Async 5,Digital 6,00
12.145114000,Async 5,Digital 6,00
12.145201000,Async 5,Digital 6,00
12.145287000,Async 5,Digital 6,00
12.145374000,Async 5,Digital 6,00
12.145461000,Async 5,Digital 6,00
12.145548000,Async 5,Digital 6,00
12.145634000,Async 5,Digital 6,00
12.145721000,Async 5,Digital 6,00
12.145808000,Async 5,Digital 6,00
12.145894000,Async 5,Digital 6,00
12.145981000,Async 5,Digital 6,00
12.146068000,Async 5,Digital 6,00
12.146155000,Async 5,Digital 6,00
12.146241000,Async 5,Digital 6,00
12.146328000,Async 5,Digital 6,00
12.146415000,Async 5,Digital 6,00
12.146501000,Async 5,Digital 6,00
12.146588000,Async 5,Digital 6,00
12.146675000,Async 5,Digital 6,00
12.146762000,Async 5,Digital 6,00
12.146848000,Async 5,Digital 6,00
12.146935000,Async 5,Digital 6,00
12.147022000,Async 5,Digital 6,00
12.147108000,Async 5,Digital 6,00
12.147195000,Async 5,Digital 6,00
12.147282000,Async 5,Digital 6,00
12.147369000,Async 5,Digital 6,00
12.147455000,Async 5,Digital 6,00
12.147542000,Async 5,Digital 6,00
12.147629000,Async 5,Digital 6,00
12.147715000,Async 5,Digital 6,00
12.147802000,Async 5,Digital 6,00
12.147889000,Async 5,Digital 6,00
12.147976000,Async 5,Digital 6,00
12.148062000,Async 5,Digital 6,00
12.148149000,Async 5,Digital 6,00
12.148236000,Async 5,Digital 6,00
12.148322000,Async 5,Digital 6,00
12.148409000,Async 5,Digital 6,00
18.357240000,Async 5,Digital 6,02
18.357327000,Async 5,Digital 6,48
18.357414000,Async 5,Digital 6,20
18.357501000,Async 5,Digital 6,09
18.357587000,Async 5,Digital 6,00
18.357674000,Async 5,Digital 6,05
18.357761000,Async 5,Digital 6,00
18.357847000,Async 5,Digital 6,04
18.357934000,Async 5,Digital 6,00
18.358021000,Async 5,Digital 6,12
18.358108000,Async 5,Digital 6,28
18.358194000,Async 5,Digital 6,00
18.358281000,Async 5,Digital 6,01
18.358368000,Async 5,Digital 6,00
18.358899000,Async 5,Digital 5,02
18.358986000,Async 5,Digital 5,48
18.359073000,Async 5,Digital 5,00
18.359160000,Async 5,Digital 5,05
18.359247000,Async 5,Digital 5,00
18.359335000,Async 5,Digital 5,01
18.359422000,Async 5,Digital 5,00
18.359509000,Async 5,Digital 5,04
18.359595000,Async 5,Digital 5,00
18.359682000,Async 5,Digital 5,13
18.359897000,Async 5,Digital 5,02
18.359985000,Async 5,Digital 5,48
18.360071000,Async 5,Digital 5,00
18.360158000,Async 5,Digital 5,10
18.360245000,Async 5,Digital 5,00
18.360332000,Async 5,Digital 5,0C
18.360419000,Async 5,Digital 5,00
18.360506000,Async 5,Digital 5,05
18.360593000,Async 5,Digital 5,00
18.360680000,Async 5,Digital 5,12
18.360767000,Async 5,Digital 5,01
18.360854000,Async 5,Digital 5,08
18.360940000,Async 5,Digital 5,00
18.361027000,Async 5,Digital 5,08
18.361114000,Async 5,Digital 5,00
18.361201000,Async 5,Digital 5,10
18.361288000,Async 5,Digital 5,00
18.361375000,Async 5,Digital 5,00
18.361462000,Async 5,Digital 5,00
18.361549000,Async 5,Digital 5,00
18.361636000,Async 5,Digital 5,02
18.387719000,Async 5,Digital 6,04
18.387806000,Async 5,Digital 6,13
18.387893000,Async 5,Digital 6,05
18.387979000,Async 5,Digital 6,01
18.388066000,Async 5,Digital 6,48
18.388153000,Async 5,Digital 6,00
18.388240000,Async 5,Digital 6,01
18.388326000,Async 5,Digital 6,00
18.417340000,Async 5,Digital 6,04
18.417427000,Async 5,Digital 6,13
18.417513000,Async 5,Digital 6,05
18.417600000,Async 5,Digital 6,01
18.417687000,Async 5,Digital 6,48
18.417773000,Async 5,Digital 6,00
18.417860000,Async 5,Digital 6,01
18.417947000,Async 5,Digital 6,00
18.447272000,Async 5,Digital 6,02
18.447359000,Async 5,Digital 6,48
18.447446000,Async 5,Digital 6,20
18.447533000,Async 5,Digital 6,0A
18.447619000,Async 5,Digital 6,00
18.447706000,Async 5,Digital 6,06
18.447793000,Async 5,Digital 6,00
18.447879000,Async 5,Digital 6,05
18.447966000,Async 5,Digital 6,00
18.448053000,Async 5,Digital 6,13
18.448140000,Async 5,Digital 6,01
18.448226000,Async 5,Digital 6,02
18.448313000,Async 5,Digital 6,00
18.448400000,Async 5,Digital 6,00
18.448486000,Async 5,Digital 6,00
18.806048000,Async 5,Digital 6,04
18.806135000,Async 5,Digital 6,3E
18.806221000,Async 5,Digital 6,0A
18.806308000,Async 5,Digital 6,03
18.806395000,Async 5,Digital 6,00
18.806482000,Async 5,Digital 6,48
18.806568000,Async 5,Digital 6,00
18.806655000,Async 5,Digital 6,0F
18.806742000,Async 5,Digital 6,00
18.806828000,Async 5,Digital 6,00
18.806915000,Async 5,Digital 6,00
18.807002000,Async 5,Digital 6,00
18.807089000,Async 5,Digital 6,02
19.313741000,Async 5,Digital 6,02
19.313828000,Async 5,Digital 6,48
19.313915000,Async 5,Digital 6,20
19.314001000,Async 5,Digital 6,09
19.314088000,Async 5,Digital 6,00
19.314175000,Async 5,Digital 6,05
19.314261000,Async 5,Digital 6,00
19.314348000,Async 5,Digital 6,04
19.314435000,Async 5,Digital 6,00
19.314522000,Async 5,Digital 6,12
19.314608000,Async 5,Digital 6,28
19.314695000,Async 5,Digital 6,00
19.314782000,Async 5,Digital 6,00
19.314868000,Async 5,Digital 6,00
19.315393000,Async 5,Digital 5,02
19.315480000,Async 5,Digital 5,48
19.315567000,Async 5,Digital 5,00
19.315654000,Async 5,Digital 5,05
19.315741000,Async 5,Digital 5,00
19.315828000,Async 5,Digital 5,01
19.315915000,Async 5,Digital 5,00
19.316002000,Async 5,Digital 5,04
19.316088000,Async 5,Digital 5,00
19.316175000,Async 5,Digital 5,13
19.351209000,Async 5,Digital 6,04
19.351296000,Async 5,Digital 6,13
19.351382000,Async 5,Digital 6,05
19.351469000,Async 5,Digital 6,01
19.351556000,Async 5,Digital 6,48
19.351643000,Async 5,Digital 6,00
19.351729000,Async 5,Digital 6,01
19.351816000,Async 5,Digital 6,00
24.583813000,Async 5,Digital 6,02
24.583899000,Async 5,Digital 6,48
24.583986000,Async 5,Digital 6,20
24.584073000,Async 5,Digital 6,07
24.584159000,Async 5,Digital 6,00
24.584246000,Async 5,Digital 6,03
24.584333000,Async 5,Digital 6,00
24.584420000,Async 5,Digital 6,04
24.584506000,Async 5,Digital 6,00
24.584593000,Async 5,Digital 6,0A
24.584680000,Async 5,Digital 6,2C
24.584766000,Async 5,Digital 6,00
24.585281000,Async 5,Digital 5,02
24.585368000,Async 5,Digital 5,48
24.585455000,Async 5,Digital 5,00
24.585542000,Async 5,Digital 5,05
24.585629000,Async 5,Digital 5,00
24.585716000,Async 5,Digital 5,01
24.585802000,Async 5,Digital 5,00
24.585889000,Async 5,Digital 5,04
24.585976000,Async 5,Digital 5,00
24.586063000,Async 5,Digital 5,0B
24.621298000,Async 5,Digital 6,04
24.621385000,Async 5,Digital 6,13
